peak_pos,onset,diastolic_notch,asp,adp,adn,rp,d1,d2,rd,rn,T1,T2,pi2pi_pr,pi2pi_po,annotation
201403,201355.0,201436.0,1.379442789911115,-1.1753152790490569,0.3925609269567313,-0.8520217638926431,0.9868818629543837,-1.567876206005788,-0.629438637549386,0.28457934597057566,0.2578125,0.6328125,0.7719999999999345,0.7320000000000846,N
201586,201540.0,201617.0,1.3828601644060083,-1.1756382031533732,0.43652503889471284,-0.8501497356085567,0.9463351255112955,-1.612163242048086,-0.5869970861691866,0.3156682433485364,0.2421875,0.6015625,0.7320000000000846,0.7239999999999327,N
201767,201721.0,201797.0,1.395471776041052,-1.1834341176480412,0.45435145095411766,-0.8480530656130066,0.9411203250869343,-1.6377855686021587,-0.5746297580886462,0.32558985337783825,0.234375,0.59375,0.7239999999999327,0.7040000000000646,N
201943,201898.0,201973.0,1.382474242692341,-1.179833274932745,0.45068015301376213,-0.8534215238867982,0.931794089678579,-1.630513427946507,-0.5714728095506054,0.32599533437677036,0.234375,0.5859375,0.7040000000000646,0.7039999999999509,N
202119,202074.0,202149.0,1.3856980728499813,-1.1766296015105207,0.43206378694351466,-0.8491240801760899,0.9536342859064666,-1.6086933884540353,-0.5928005254145511,0.3118022572225161,0.234375,0.5859375,0.7039999999999509,0.6720000000000255,N
202287,202244.0,202316.0,1.3610066457249914,-1.1583823769955037,0.47293552784838444,-0.8511217639047219,0.888071117876607,-1.6313179048438882,-0.5443887517200963,0.34748950663386186,0.2265625,0.5625,0.6720000000000255,0.7119999999999891,N
202465,202418.0,202495.0,1.4149685577126248,-1.190260823027007,0.4681664920010638,-0.8411924184033671,0.946802065711561,-1.6584273150280708,-0.5709035645590144,0.3308670637585622,0.234375,0.6015625,0.7119999999999891,0.7239999999999327,N
202646,202600.0,202678.0,1.3992880227130466,-1.2191018344486177,0.4647768059233275,-0.8712300932047784,0.9345112167897192,-1.6838786403719452,-0.5549753969106103,0.33215235060912096,0.25,0.609375,0.7239999999999327,0.8120000000000118,N
202849,202798.0,202883.0,1.4419080300119558,-1.2184888133501035,0.3972841402018076,-0.8450530741131945,1.0446238898101483,-1.615772953551911,-0.6465165093361535,0.2755266854284135,0.265625,0.6640625,0.8120000000000118,0.7720000000000482,N
203042,202993.0,203075.0,1.3794677411728773,-1.2288145039954124,0.42527867754304144,-0.8907888653855917,0.9541890636298358,-1.6540931815384539,-0.5768653630156162,0.3082918613098215,0.2578125,0.640625,0.7720000000000482,0.8519999999999754,N
203255,203201.0,203291.0,1.3694298365193995,-1.2489360462309207,0.30963466709161247,-0.912011709490184,1.0597951694277872,-1.558570713322533,-0.679978880886665,0.22610480568949262,0.28125,0.703125,0.8519999999999754,1.0,N
203505,203505.0,203558.0,-1.1129856421893394,-1.1129856421893394,-0.9636822968714286,1.0,-0.14930334531791079,-0.14930334531791079,1.0,0.8658533051475685,0.4140625,0.4140625,1.0,1.0960000000000036,N
203779,203838.0,203869.0,1.22784978839739,-0.3651519005747926,1.431879125827479,-0.297391345444132,-0.204029337430089,-1.7970310264022715,0.11353690305423604,1.1661679949437393,0.703125,0.2421875,1.0960000000000036,1.0199999999999818,N
204034,204042.0,204088.0,3.334637881595435,3.0255573281480004,-0.623718395464079,0.907312108714018,3.958356277059514,3.6492757236120794,1.084696410152726,-0.1870423169203803,0.421875,0.359375,1.0199999999999818,0.9840000000000373,N
204280,204431.0,204512.0,1.3010874572469049,-0.7806159837705988,1.056649368980853,-0.5999719537857806,0.24443808826605196,-1.8372653527514518,-0.13304452070572514,0.8121278574283686,1.8125,0.6328125,0.9840000000000373,0.9519999999999982,N
204518,204550.0,204657.0,1.116451038528534,-0.7236251636455738,-0.3806209253568443,-0.6481476918139654,1.4970719638853782,-0.34300423828872956,-4.364587362985272,-0.3409203916890946,1.0859375,0.8359375,0.9519999999999982,0.9039999999999964,N
204744,204779.0,204836.0,0.9341362006004791,-0.11558653693986218,-0.2368730874585064,-0.12373627835594117,1.1710092880589855,0.12128655051864423,9.654898115673406,-0.253574465164973,0.71875,0.4453125,0.9039999999999964,0.8600000000000136,N
204959,205010.0,205068.0,1.466516589484893,-0.5980862834698225,-0.11143173981719012,-0.40782783349208307,1.577948329302083,-0.4866545436526324,-3.2424403509286903,-0.07598396132452206,0.8515625,0.453125,0.8600000000000136,0.8079999999999927,N
205161,205110.0,205206.0,1.46719988744932,-1.1843904742192337,0.26847533723412764,-0.8072454778321028,1.1987245502151924,-1.4528658114533615,-0.8250758884718052,0.18298484039612586,0.3515625,0.75,0.8079999999999927,0.79200000000003,N
205359,205308.0,205392.0,1.6649011620974559,-1.88041242364848,0.9783746004550562,-1.12944387718459,0.6865265616423997,-2.8587870241035365,-0.24014610247424145,0.587647256623025,0.2578125,0.65625,0.79200000000003,0.7839999999999918,N
205555,205494.0,205571.0,1.6365092959996395,-1.3587312172755017,0.8852934450831497,-0.8302618387789477,0.7512158509164898,-2.2440246623586515,-0.334762742815358,0.5409645073493947,0.125,0.6015625,0.7839999999999918,0.7919999999999163,N
205753,205704.0,205780.0,1.4723876066617472,-1.2995191393076382,0.16969167415346773,-0.8825930980592516,1.3026959325082794,-1.469210813461106,-0.8866637248874056,0.11524932251922379,0.2109375,0.59375,0.7919999999999163,0.8160000000000309,N
205957,206015.0,206086.0,1.1602428068410786,-0.2256208913323981,-0.2608795148357574,-0.1944600647399678,1.421122321676836,0.03525862350335929,40.30566654258178,-0.22484906891690878,1.0078125,0.5546875,0.8160000000000309,1.2799999999999727,N
206277,206328.0,206384.0,0.7767654347909403,-0.5698763485966984,0.2554091304780834,-0.7336530734662206,0.5213563043128568,-0.8252854790747819,-0.631728435228672,0.3288111430277849,0.8359375,0.4375,1.2799999999999727,1.1880000000001019,N
206574,206650.0,206676.0,0.6751367057066405,-0.4142451272146308,0.36151466351324096,-0.6135722198381375,0.31362204219339956,-0.7757597907278717,-0.40427725945828874,0.5354688323972209,0.796875,0.203125,1.1880000000001019,1.1200000000000045,N
206854,207056.0,207139.0,1.2166099430788757,-1.317616118535213,0.3014192415084744,-1.0830226450399714,0.9151907015704013,-1.6190353600436875,-0.5652691251571591,0.24775339312587935,2.2265625,0.6484375,1.1200000000000045,1.0559999999999263,N
207118,207296.0,207379.0,1.0081475544877738,-1.5084572057643506,0.6114754578678367,-1.4962662946008707,0.3966720966199371,-2.1199326636321874,-0.1871154227796551,0.606533691567123,2.0390625,0.6484375,1.0559999999999263,0.9600000000000364,N
207358,207296.0,207379.0,1.8110899393618565,-1.5084572057643506,0.6114754578678367,-0.8329002182497135,1.1996144814940197,-2.1199326636321874,-0.5658738610304064,0.337628432789645,0.1640625,0.6484375,0.9600000000000364,0.8799999999999955,N
207578,207509.0,207614.0,1.4013876179651397,-1.1666938340505852,0.31374153014497935,-0.8325275741658561,1.0876460878201604,-1.4804353641955645,-0.7346798881767884,0.22387919382400584,0.28125,0.8203125,0.8799999999999955,0.8439999999999372,N
207789,207736.0,207824.0,1.3923282418735883,-1.2029634977740147,0.33455826777955355,-0.8639941801045745,1.0577699740940347,-1.5375217655535682,-0.6879707317269723,0.24028692209055158,0.2734375,0.6875,0.8439999999999372,0.76400000000001,N
207980,207932.0,208013.0,1.3808375976338263,-1.181206446921486,0.3799639812070034,-0.8554274948376087,1.0008736164268228,-1.5611704281284895,-0.6411046471246941,0.2751692029954149,0.2578125,0.6328125,0.76400000000001,0.7240000000000464,N
208161,208115.0,208191.0,1.377478025915862,-1.168150036392035,0.43166888447874013,-0.8480353329885981,0.9458091414371219,-1.5998189208707752,-0.591197621867306,0.31337624002512177,0.234375,0.59375,0.7240000000000464,0.6920000000000073,N
208334,208290.0,208364.0,1.3780738075756263,-1.1751078331598797,0.4797445686831332,-0.8527176314505142,0.898329238892493,-1.6548524018430129,-0.5428455358870807,0.3481269044124153,0.234375,0.578125,0.6920000000000073,0.7400000000000091,N
208519,208472.0,208550.0,1.417346289826035,-1.2177738488769583,0.4897860434381848,-0.8591928857600691,0.9275602463878501,-1.7075598923151432,-0.5432080306888948,0.3455655452403951,0.2421875,0.609375,0.7400000000000091,0.8239999999999554,N
208725,208673.0,208760.0,1.4110625945561046,-1.2471672706712287,0.38823242368645106,-0.8838497140260213,1.0228301708696534,-1.6353996943576798,-0.6254313085654456,0.27513479925288653,0.2734375,0.6796875,0.8239999999999554,0.9200000000000728,N
208955,208897.0,208992.0,1.389440531997666,-1.2228938574998796,0.3027712510405082,-0.8801340031024327,1.0866692809571576,-1.5256651085403878,-0.7122593778111502,0.21790875108933186,0.2890625,0.7421875,0.9200000000000728,0.8439999999999372,N
209166,209113.0,209201.0,1.373833059369269,-1.2070051868946066,0.35260130970514364,-0.8785675804371358,1.0212317496641252,-1.5596064965997503,-0.6548009077229492,0.25665513528042777,0.2734375,0.6875,0.8439999999999372,0.8160000000000309,N
209370,209319.0,209405.0,1.3922595496311823,-1.2143012357996612,0.3785335859256167,-0.8721802167716046,1.0137259637055656,-1.592834821725278,-0.6364288059747143,0.27188435232919933,0.2734375,0.671875,0.8160000000000309,0.8279999999999745,N
209577,209525.0,209612.0,1.3445022229839707,-1.2536823265298136,0.34010229563136263,-0.9324509138760718,1.004399927352608,-1.5937846221611762,-0.6301980288846301,0.2529577785870402,0.2734375,0.6796875,0.8279999999999745,1.05600000000004,N
209841,210032.0,210135.0,1.196785276130741,-1.1318451366611426,0.1831190221225357,-0.9457378522573802,1.0136662540082053,-1.3149641587836782,-0.7708698729445456,0.15300908673823888,2.296875,0.8046875,1.05600000000004,1.0119999999999436,N
210094,210032.0,210135.0,1.2201930351951513,-1.1318451366611426,0.1831190221225357,-0.9275951460254985,1.0370740130726157,-1.3149641587836782,-0.7886709353598605,0.15007381360216385,0.3203125,0.8046875,1.0119999999999436,0.9239999999999782,N
210325,210269.0,210363.0,1.3304679147684595,-1.1823402628436737,0.2819008934979479,-0.8886649950137547,1.0485670212705116,-1.4642411563416216,-0.7161163423997289,0.21188101597099163,0.296875,0.734375,0.9239999999999782,0.8799999999999955,N
210545,210490.0,210581.0,1.3727020143248678,-1.2015526087410922,0.31503809093158586,-0.8753193309270755,1.057663923393282,-1.516590699672678,-0.6973957598589752,0.22950216991306024,0.28125,0.7109375,0.8799999999999955,0.8240000000000691,N
210751,210699.0,210785.0,1.3886432842962004,-1.2032743211624197,0.3679496434553645,-0.8665107409296042,1.020693640840836,-1.5712239646177841,-0.6496168998346011,0.26497059944509127,0.265625,0.671875,0.8240000000000691,0.7799999999999727,N
210946,210897.0,210979.0,1.393195279541784,-1.1993593597043941,0.4051485938331229,-0.8608695258419612,0.9880466857086609,-1.604507953537517,-0.615794196301912,0.2908053162270077,0.2578125,0.640625,0.7799999999999727,0.7559999999999718,N
211135,211087.0,211166.0,1.3926391798387807,-1.1971469713080014,0.4436375136027987,-0.859624652701922,0.949001666235982,-1.6407844849108,-0.5783828863347484,0.31855883420869757,0.2421875,0.6171875,0.7559999999999718,0.7560000000000855,N
211324,211276.0,211356.0,1.4075830239034592,-1.2099057167483063,0.43818242661989726,-0.8595625950311895,0.969400597283562,-1.6480881433682035,-0.5881970580180224,0.31130130100940356,0.25,0.625,0.7560000000000855,0.7559999999999718,N
211513,211465.0,211544.0,1.4019256921702263,-1.2007299055083156,0.43543914308764947,-0.8564861263435061,0.9664865490825769,-1.636169048595965,-0.5907009119332393,0.31060072978160175,0.2421875,0.6171875,0.7559999999999718,0.7239999999999327,N
211694,211648.0,211725.0,1.3862051350166984,-1.1903122637696992,0.4420645106678101,-0.8586840675318669,0.9441406243488883,-1.6323767744375093,-0.5783840098277703,0.31890266418792695,0.2421875,0.6015625,0.7239999999999327,0.7240000000000464,N
211875,211829.0,211905.0,1.3958785262115843,-1.1876573356313023,0.46386064264880456,-0.8508314393621381,0.9320178835627797,-1.6515179782801068,-0.5643401378732701,0.33230731323571744,0.234375,0.59375,0.7240000000000464,0.7200000000000273,N
212055,212009.0,212085.0,1.3960989971336473,-1.1902455925752953,0.4590015294471256,-0.8525509974715312,0.9370974676865217,-1.649247122022421,-0.568197121688706,0.3287743422132018,0.234375,0.59375,0.7200000000000273,0.70799999999997,N
212232,212187.0,212263.0,1.3872812650677417,-1.1869442742558411,0.4421725708658866,-0.8555902138546374,0.9451086942018552,-1.6291168451217277,-0.58013560969056,0.31873318122283956,0.2421875,0.59375,0.70799999999997,0.7119999999999891,N
212410,212365.0,212441.0,1.3947340144573812,-1.1883888148617385,0.45289267511291936,-0.8520540852544413,0.9418413393444618,-1.641281489974658,-0.5738450991481079,0.3247161612310118,0.2421875,0.59375,0.7119999999999891,0.7240000000000464,N
212591,212545.0,212622.0,1.3939814589920787,-1.201635860127993,0.44580564390648963,-0.8620171038694004,0.948175815085589,-1.6474415040344828,-0.5755444504485074,0.3198074415055924,0.2421875,0.6015625,0.7240000000000464,0.73599999999999,N
212775,212728.0,212813.0,1.094614269808708,-1.1051492511517136,0.311872951803439,-1.009624377859469,0.782741318005269,-1.4170222029551525,-0.5523846530935705,0.28491584698410805,0.296875,0.6640625,0.73599999999999,0.9359999999999218,N
213009,212951.0,213047.0,1.3462479117287587,-1.1919908357754032,0.25439047834004,-0.8854170360381327,1.0918574333887188,-1.4463813141154431,-0.7548890619182681,0.188962579717854,0.296875,0.75,0.9359999999999218,0.87600000000009,N
213228,213173.0,213261.0,1.3637143763999746,-1.20605167958901,0.389860644316546,-0.884387303133686,0.9738537320834286,-1.595912323905556,-0.6102175648974185,0.2858814507373065,0.2578125,0.6875,0.87600000000009,0.8159999999999172,N
213432,213381.0,213512.0,0.7824692782650348,-1.2365492510010885,-0.037082763099028394,-1.5803166786853062,0.8195520413640631,-1.19946648790206,-0.6832638090602344,-0.04739197324302856,0.625,1.0234375,0.8159999999999172,0.8920000000000528,N
213655,213646.0,213688.0,0.8663560656073049,0.42471594525448003,0.015415060639607157,0.4902325523129562,0.8509410049676978,0.40930088461487285,2.079010910930186,0.017792985184216827,0.2578125,0.328125,0.8920000000000528,0.8279999999999745,N
213862,213808.0,213869.0,1.1343708292332784,-1.8848959484222063,0.842561100631842,-1.6616223723737749,0.2918097286014364,-2.727457049054048,-0.10698966962748083,0.7427563182326623,0.0546875,0.4765625,0.8279999999999745,0.9640000000000555,N
214103,214158.0,214186.0,2.3030516334944804,-1.4295695603754979,0.20718210074998428,-0.6207284020837929,2.095869532744496,-1.6367516611254822,-1.2805055174364752,0.0899598158099571,0.6484375,0.21875,0.9640000000000555,0.9479999999999791,N
214340,214282.0,214379.0,1.2931696279621447,-1.1630955545439707,0.23856766132930973,-0.8994145310827067,1.054601966632835,-1.4016632158732805,-0.7523932672912335,0.18448288311971814,0.3046875,0.7578125,0.9479999999999791,0.8799999999999955,N
214560,214505.0,214596.0,1.3676131921284325,-1.195007538856137,0.3173985765465953,-0.873790590595527,1.050214615581837,-1.5124061154027322,-0.6943998737417032,0.2320821255406466,0.28125,0.7109375,0.8799999999999955,0.8160000000000309,N
214764,214713.0,214798.0,1.388451638203615,-1.1922813356363622,0.368411217444362,-0.8587129020776995,1.020040420759253,-1.5606925530807243,-0.653581910636882,0.2653396109071643,0.265625,0.6640625,0.8160000000000309,0.7599999999999909,N
214954,214906.0,214986.0,1.3862124536684932,-1.1871686254018974,0.41355904127953835,-0.8564117442893813,0.9726534123889549,-1.6007276666814358,-0.6076320367507739,0.29833741587380025,0.25,0.625,0.7599999999999909,0.7439999999999145,N
215140,215093.0,215172.0,1.3946075225946444,-1.2060424616513419,0.4498507753630546,-0.864789872499411,0.9447567472315898,-1.6558932370143964,-0.5705420652209452,0.3225644262452526,0.25,0.6171875,0.7439999999999145,0.7960000000000491,N
215339,215289.0,215372.0,1.4326619257571651,-1.2170510418248979,0.4257025170313712,-0.8495033056606733,1.0069594087257938,-1.6427535588562692,-0.6129704624879139,0.2971409439853624,0.2578125,0.6484375,0.7960000000000491,0.7720000000000482,N
215532,215483.0,215566.0,1.3600702561544613,-1.2467882902216032,0.3973854883203768,-0.9167087395520597,0.9626847678340845,-1.64417377854198,-0.5855127848394309,0.2921801182859235,0.265625,0.6484375,0.7720000000000482,0.94399999999996,N
215768,215709.0,215806.0,1.3825981273072292,-1.1809069116463613,0.2801857062668129,-0.8541215905928609,1.1024124210404163,-1.4610926179131742,-0.7545123474889306,0.20265158814622958,0.296875,0.7578125,0.94399999999996,0.8479999999999563,N
215980,215927.0,216102.0,1.4314259151939113,-1.2512561537734772,-2.110009618136613,-0.8741326676372022,3.541435533330524,0.8587534643631356,4.123925760179501,-1.4740613508110028,0.953125,1.3671875,0.8479999999999563,0.8040000000000873,N
216181,216141.0,216219.0,3.847196296014467,-8.314779844795549,-3.1535751174010236,-2.1612569791173146,7.000771413415491,-5.161204727394525,-1.3564219563422772,-0.8197073595303661,0.296875,0.609375,0.8040000000000873,0.7719999999999345,N
216374,216453.0,216511.0,-1.5426883073590918,4.879850340252814,-4.971485831337867,-3.163212112890495,3.4287975239787754,9.851336171590681,0.34805405726248123,3.2226119868948055,1.0703125,0.453125,0.7719999999999345,0.76400000000001,N
216565,216542.0,216577.0,5.66893884215501,-11.6718224845809,6.417104633234661,-2.0589078149490025,-0.7481657910796509,-18.08892711781556,0.041360429295046006,1.1319763384138468,0.09375,0.2734375,0.76400000000001,0.7400000000000091,N
216750,216820.0,216890.0,0.2614739126904934,-4.387079734776316,-0.3652289477369896,-16.778269348687573,0.626702860427483,-4.021850787039327,-0.15582449315302133,-1.396808362176119,1.09375,0.546875,0.7400000000000091,0.7559999999999718,N
216939,216915.0,217001.0,-0.03738031234396792,-5.4096539922948175,0.4306560338729669,144.7193362783063,-0.46803634621693485,-5.840310026167784,0.08013895565815445,-11.520931925611961,0.484375,0.671875,0.7559999999999718,0.6920000000000073,N
217112,217083.0,217122.0,1.998399734296652,-5.292639706384993,0.579759252961478,-2.648438956207011,1.4186404813351738,-5.87239895934647,-0.24157767398914123,0.29011175442611215,0.078125,0.3046875,0.6920000000000073,0.70799999999997,N
217289,217312.0,217346.0,-2.8902312972022393,-4.39839911532502,-1.2924773865382857,1.5218156137132333,-1.5977539106639536,-3.1059217287867344,0.5144218206967127,0.4471882190845457,0.4453125,0.265625,0.70799999999997,0.87600000000009,N
217508,217538.0,217593.0,0.1374096563644165,-5.588133384121479,0.007396368841106189,-40.667690553722814,0.1300132875233103,-5.595529752962585,-0.023235206184807438,0.05382714022288719,0.6640625,0.4296875,0.87600000000009,0.8799999999999955,N
217728,217717.0,217760.0,1.230523902832113,-1.5380516902682053,-0.09667343619951344,-1.2499161428138872,1.3271973390316265,-1.441378254068692,-0.9207835176403155,-0.07856282675778554,0.25,0.3359375,0.8799999999999955,0.8959999999999582,N
217952,217973.0,218019.0,2.9213402543813176,-0.23213256215464217,1.4528341362065367,-0.07946098089960538,1.468506118174781,-1.6849666983611788,-0.8715342087194184,0.497317672608533,0.5234375,0.359375,0.8959999999999582,0.79200000000003,N
218150,218155.0,218183.0,2.3735494645728585,0.5622730971333677,3.60877147086193,0.23689124896099598,-1.2352220062890713,-3.046498373728562,0.4054563156642366,1.5204113184602877,0.2578125,0.21875,0.79200000000003,0.8279999999999745,N
218357,218391.0,218477.0,3.036489796676501,-9.305693776476376,4.492981039506993,-3.064622112895503,-1.4564912428304915,-13.798674815983368,0.10555297970667439,1.4796628147490074,0.9375,0.671875,0.8279999999999745,0.9679999999999609,N
218599,218676.0,218778.0,-0.2437084385340137,-6.31157781131479,-2.497637224979086,25.898068402066848,2.2539287864450723,-3.813940586335704,-0.5909711321986181,10.248464271500792,1.3984375,0.796875,0.9679999999999609,0.9759999999999991,N
218843,218840.0,218894.0,-2.561899356425278,-3.005454676317998,-3.421117082974782,1.173135341472442,0.8592177265495038,0.415662406656784,2.067104729196661,1.33538309160919,0.3984375,0.421875,0.9759999999999991,0.900000000000091,N
219068,219143.0,219191.0,3.726931475998972,0.25044240568796133,-2.2350696309819265,0.06719801726991302,5.962001106980898,2.485512036669888,2.39870136173987,-0.5997077341978324,0.9609375,0.375,0.900000000000091,0.863999999999919,N
219284,219245.0,219356.0,4.0750345405969535,-6.308101338450755,-5.6883125845924845,-1.5479872073738739,9.763347125189437,-0.6197887538582707,-15.752701326720194,-1.3958930968372114,0.5625,0.8671875,0.863999999999919,0.8920000000000528,N
219507,219563.0,219632.0,1.4389832852848985,-5.504824675419003,2.4434604516179355,-3.825495912087071,-1.004477166333037,-7.948285127036938,0.12637658945024519,1.6980464447397419,0.9765625,0.5390625,0.8920000000000528,0.8919999999999391,N
219730,219710.0,219796.0,9.173554671762517,-3.3272296966732697,-0.3008767081224171,-0.3626979743103235,9.474431379884933,-3.0263529885508524,-3.1306431918973527,-0.03279826837992885,0.515625,0.671875,0.8919999999999391,0.9519999999999982,N
219968,219883.0,220006.0,1.2255668886346132,-2.805879346233701,0.3442911504087918,-2.2894542699009204,0.8812757382258214,-3.1501704966424926,-0.2797549336345765,0.2809239981934905,0.296875,0.9609375,0.9519999999999982,0.9560000000000173,N
220207,220148.0,220246.0,1.3102509004530318,-1.1843726646216393,0.23819365612503718,-0.9039281440006117,1.0720572443279948,-1.4225663207466765,-0.7536079187965686,0.18179240025149337,0.3046875,0.765625,0.9560000000000173,0.8519999999999754,N
220420,220367.0,220456.0,1.3742390696950486,-1.1797269246209359,0.31293117755660427,-0.8584582920370063,1.0613078921384442,-1.4926581021775402,-0.7110187460813513,0.22771232783102685,0.28125,0.6953125,0.8519999999999754,0.7760000000000673,N
220614,220565.0,220645.0,1.3815452411280356,-1.180834093619273,0.4369776770482201,-0.8547198155126057,0.9445675640798155,-1.617811770667493,-0.5838550449475938,0.31629632098868266,0.2421875,0.625,0.7760000000000673,0.7559999999999718,N
220803,220755.0,220835.0,1.3937751682241994,-1.2058870746155805,0.4384775344050398,-0.8651948335053163,0.9552976338191597,-1.6443646090206203,-0.580952441191332,0.3145970343005188,0.25,0.625,0.7559999999999718,0.8079999999999927,N
221005,220954.0,221039.0,1.4313763190278725,-1.2186477135092175,0.39053058716135547,-0.8513817766224253,1.0408457318665172,-1.6091783006705729,-0.6468181502526964,0.27283571899986897,0.265625,0.6640625,0.8079999999999927,0.7680000000000291,N
221197,221148.0,221229.0,1.3786460304296515,-1.2200521366661246,0.432019160440455,-0.8849640224807367,0.9466268699891964,-1.6520712971065796,-0.5729939571295191,0.31336481656993376,0.25,0.6328125,0.7680000000000291,0.8319999999999936,N
221405,221352.0,221439.0,1.4261822155241382,-1.2170691554365436,0.3659781108431164,-0.8533756361484685,1.0602041046810218,-1.58304726627966,-0.6697235940229512,0.2566138512031685,0.265625,0.6796875,0.8319999999999936,0.7559999999999718,N
221594,221546.0,221626.0,1.375816158736239,-1.196653386571345,0.4212850334463237,-0.8697770984682541,0.9545311252899153,-1.6179384200176685,-0.5899675250183449,0.306207359734237,0.25,0.625,0.7559999999999718,0.7760000000000673,N
221788,221739.0,221821.0,1.4163597738112124,-1.206646826175611,0.4059418636717079,-0.8519352557780604,1.0104179101395045,-1.612588689847319,-0.62658129534269,0.2866092861274781,0.2578125,0.640625,0.7760000000000673,0.7439999999999145,N
221974,221927.0,222006.0,1.389246757794095,-1.2005557223306267,0.43113501548512184,-0.8641774512664114,0.9581117423089731,-1.6316907378157486,-0.5871895452391565,0.31033724791245604,0.25,0.6171875,0.7439999999999145,0.7599999999999909,N
222164,222116.0,222196.0,1.4122453395609658,-1.2128074321382913,0.44803574440937016,-0.8587795605792723,0.9642095951515957,-1.6608431765476614,-0.5805542683180152,0.31725064467102726,0.25,0.625,0.7599999999999909,0.7720000000000482,N
222357,222308.0,222389.0,1.410563253085262,-1.2102816811602342,0.4181959426125884,-0.8580130515331652,0.9923673104726737,-1.6284776237728225,-0.6093834486798646,0.2964744343778183,0.25,0.6328125,0.7720000000000482,0.7400000000000091,N
222542,222495.0,222574.0,1.3905516700587721,-1.201903837205476,0.4298847128718335,-0.8643359776445252,0.9606669571869386,-1.6317885500773095,-0.5887202463465165,0.30914688186571615,0.25,0.6171875,0.7400000000000091,0.7559999999999718,N
222731,222683.0,222763.0,1.4099547784424447,-1.2083913286776995,0.4339775264368806,-0.8570426138153103,0.9759772520055641,-1.64236885511458,-0.5942497320052229,0.30779535136317554,0.25,0.625,0.7559999999999718,0.7680000000000291,N
222923,222874.0,222955.0,1.410030868558041,-1.2215053892628123,0.44125265910172357,-0.8662969134228792,0.9687782094563173,-1.662758048364536,-0.5826333003825741,0.3129382972678944,0.25,0.6328125,0.7680000000000291,0.79200000000003,N
223121,223071.0,223169.0,1.4108766590084727,-1.2396997835033103,-0.06490296474204806,-0.8786733947207965,1.4757796237505207,-1.1747968187612623,-1.256199880849714,-0.04600187006258943,0.375,0.765625,0.79200000000003,0.7719999999999345,N
223314,223242.0,223325.0,1.4806846908804103,-1.6507394691542272,0.9070173790962841,-1.114848744855127,0.5736673117841262,-2.557756848250511,-0.22428531944954458,0.6125661896031184,0.0859375,0.6484375,0.7719999999999345,0.8039999999999736,N
223515,223460.0,223555.0,1.809416479106136,-1.7755951976743318,-0.06815515041939042,-0.9813081831505635,1.8775716295255265,-1.7074400472549414,-1.0996413212540648,-0.037666922572220374,0.3125,0.7421875,0.8039999999999736,0.7080000000000837,N
223692,223646.0,223722.0,1.3831770015367348,-1.2178101930271419,0.49353850007222666,-0.8804442176772261,0.8896385014645082,-1.7113486930993687,-0.5198464258346512,0.35681514334311254,0.234375,0.59375,0.7080000000000837,0.7719999999999345,N
223885,223836.0,223917.0,1.4247940920242537,-1.2146598950605503,0.44517552330179866,-0.852516094683437,0.979618568722455,-1.659835418362349,-0.5901901826441206,0.3124490238932157,0.25,0.6328125,0.7719999999999345,0.7839999999999918,N
224081,224031.0,224114.0,1.406037895675711,-1.2305379122315798,0.41794337601610665,-0.8751811853834923,0.9880945196596043,-1.6484812882476865,-0.599396867106654,0.2972490124921222,0.2578125,0.6484375,0.7839999999999918,0.8160000000000309,N
224285,224233.0,224319.0,1.4123541599429115,-1.2276260218065431,0.38046255886731256,-0.8692055127703697,1.031891601075599,-1.6080885806738556,-0.6416882835168158,0.2693818375432768,0.265625,0.671875,0.8160000000000309,0.79200000000003,N
224483,224433.0,224516.0,1.3997109319042738,-1.2092586466729935,0.3980145823765831,-0.8639345589934242,1.0016963495276907,-1.6072732290495766,-0.6232271722213779,0.2843548430639844,0.2578125,0.6484375,0.79200000000003,0.7559999999999718,N
224672,224624.0,224704.0,1.390432653070005,-1.1981631553982042,0.41717723784798794,-0.8617196616842394,0.9732554152220172,-1.615340393246192,-0.60250794154052,0.30003412026241016,0.25,0.625,0.7559999999999718,0.7400000000000091,N
224857,224810.0,224888.0,1.3852615973333307,-1.1973563872689892,0.43630627047042425,-0.8643539888595305,0.9489553268629064,-1.6336626577394133,-0.5808759368816245,0.3149630880624473,0.2421875,0.609375,0.7400000000000091,0.7400000000000091,N
225042,224995.0,225080.0,1.1164382896004696,-1.1049826561920035,0.3164250798381294,-0.9897391252923029,0.8000132097623402,-1.421407736030133,-0.5628316136766688,0.2834237080415486,0.296875,0.6640625,0.7400000000000091,0.9120000000000346,N
225270,225213.0,225307.0,1.3730801540544266,-1.1761020162015339,0.25345120798437687,-0.8565428702241042,1.1196289460700497,-1.4295532241859108,-0.7832020012459809,0.18458587959048636,0.2890625,0.734375,0.9120000000000346,0.7319999999999709,N
225453,225408.0,225529.0,0.9838833981981169,-1.0490186355490927,0.028860243604452083,-1.0662021917132298,0.9550231545936648,-1.0778788791535447,-0.8860208443305261,0.029332991752179887,0.59375,0.9453125,0.7319999999999709,1.0679999999999836,N
225720,225655.0,225792.0,1.2534947501260085,-1.1791221352723922,-0.016171027994611467,-0.9406677891182712,1.26966577812062,-1.1629511072777807,-1.0917619581554339,-0.012900754465055288,0.5625,1.0703125,1.0679999999999836,1.0760000000000218,N
