peak_pos,onset,diastolic_notch,asp,adp,adn,rp,d1,d2,rd,rn,annotation
14034,13985.0,14067.0,1.552829261201493,-1.3459591165025726,0.46487597408119113,-0.8667785635757175,1.0879532871203017,-1.8108350905837638,-0.6008019685379387,0.29937352785424454,N
14231,14181.0,14264.0,1.5447347301894785,-1.336143416085122,0.4673077353173779,-0.8649662559999732,1.0774269948721007,-1.8034511514024998,-0.5974251057669137,0.30251649437574146,N
14427,14377.0,14460.0,1.5404296998735898,-1.3426048387410978,0.45711073276084063,-0.871578130992459,1.0833189671127492,-1.7997155715019384,-0.6019389865081147,0.2967423523438635,N
14629,14578.0,14663.0,1.531410066334298,-1.3287508821495853,0.45987420185152705,-0.8676649784144272,1.071535864482771,-1.7886250840011124,-0.5990835497430073,0.3002946186401384,N
14827,14775.0,14848.0,1.8645325097477647,-1.6260542571168275,1.0546385618544338,-0.8720975625878474,0.8098939478933309,-2.680692818971261,-0.3021211315827431,0.5656316295590395,N
15025,14973.0,15058.0,1.5723548970661703,-1.4097212921307083,0.4686702641634081,-0.8965668595309385,1.103684632902762,-1.8783915562941165,-0.5875689917815774,0.29806900785432844,N
15221,15171.0,15370.0,1.5293887831620037,-1.3363725690422879,-1.3243186609674196,-0.8737951943647345,2.853707444129423,-0.01205390807486828,-236.74541289054977,-0.8659136745003434,N
15420,15945.0,16085.0,1.540472153449037,-1.6870409340878585,-31.348952622893226,-1.0951453619662397,32.88942477634226,29.661911688805368,1.1088100160703729,-20.350223503037398,N
15612,15945.0,16085.0,1.5413851500915179,-1.6870409340878585,-31.348952622893226,-1.0944966830565952,32.89033777298474,29.661911688805368,1.1088407961715363,-20.338169613890415,N
15805,15945.0,16085.0,1.546144762672632,-1.6870409340878585,-31.348952622893226,-1.091127412398097,32.895097385565855,29.661911688805368,1.1090012582695645,-20.275561111563782,N
16006,15945.0,16085.0,4.2316723110618835,-1.6870409340878585,-31.348952622893226,-0.39867003162740583,35.58062493395511,29.661911688805368,1.1995391702074114,-7.40817112443818,N
16193,16288.0,16375.0,0.1688072686978563,-6.108056903921021,8.58091070902799,-36.183613128968226,-8.412103440330133,-14.68896761294901,0.5726817338009835,50.832590179435556,N
16385,16521.0,16590.0,12.016690248181234,-3.379320278034155,1.4626533324877993,-0.28121888874897366,10.554036915693436,-4.841973610521954,-2.1796973227525984,0.12171848506365358,N
16582,16671.0,16747.0,2.5568931907985353,-15.407570173492001,3.332433799203026,-6.02589510932215,-0.7755406084044907,-18.74000397269503,0.04138422860179143,1.3033136507991105,N
16785,16791.0,16851.0,-4.4468912409748516,-6.59159505259922,-6.62746851394316,1.4822928413140601,2.180577272968309,0.03587346134394043,60.78524879608924,1.4903599289489888,N
16980,17018.0,17088.0,-1.2488070509543299,-11.403333158197716,2.6238868436204865,9.131381144495753,-3.8726938945748164,-14.027220001818202,0.27608420585638777,-2.101114693110781,N
